id,rid,grad_yr,type,type2,parent,degree,major,spouse_type,spouse_type2,median_income,re_val,title,affinity,latest_date,pldg_blc,cons_giving,fy16,fy15,fy14,ttl_giving,low_rating,high_rating
643327,643431,2010,I     ,A     , ,BS    ,Advertising & Public Relations,      ,      ,62077,153600,Direct Sales Account Executive                    ,1, ,0,0,0,0,0,0,10000,50000
643468,643606,2013,I     ,A     , ,BS    ,Exercise Science,      ,      ,41443,59600,Physical Therapist                                ,4, ,0,0,0,0,0,0,1000,10000
643572,643826,2012,I     ,A     , ,BS    ,Biology,      ,      ,57859,91800,"Environmental, Health & Safety Analyst            ",1, ,0,0,0,0,0,0,1000,10000
644052,644237,2013,I     ,A     , ,BS    ,Natural Resource Management,      ,      ,57262,399800,Project Lead,4, ,0,0,0,0,0,0,10000,50000
644483,644600,2013,I     ,A     , ,BS    ,Physical Education,      ,      ,54622,46520,Physical Education                                ,3, ,0,0,0,0,0,0,10000,50000
644564,644762,2014,I     ,A     , ,BA    ,Spanish,      ,      ,65964,57700,                                                  ,4, ,0,0,0,0,0,0,10000,50000
644890,645003,,I     ,A     , ,BA    ,Spanish,      ,      ,47522,355360,Product Specialist                                ,3, ,0,0,0,0,0,0,10000,50000
644922,645126,,I     ,A     , ,BS    ,Earth Science,      ,      ,53172,92500,Middle School Math Teacher                        ,2, ,0,0,0,0,0,10,1000,10000
649169,649356,,I     ,A     , ,BS    ,Health Professions,      ,      ,46828,44805,                                                  ,0,4/20/2011,0,0,0,0,0,10,10000,50000
650296,650505,,I     ,A     , ,BBA   ,Business General,      ,      ,47522,88700,HR Staffing                                       ,6, ,0,0,0,0,0,0,10000,50000
650512,650691,,I     ,A     , ,BBA   ,Accounting,      ,      ,40642,135000,Accounting Specialist                             ,2, ,0,0,0,0,0,0,10000,50000
650991,651172,,I     ,A     , ,BS    ,Criminal Justice,      ,      ,60097,47560,                                                  ,3, ,0,0,0,0,0,0,10000,50000
659289,659403,,I     ,A     , ,BBA   ,Accounting,      ,      ,44710,82400,Managing Member                                   ,3, ,0,0,0,0,0,0,1000,10000
669401,669642,,I     ,A     , ,BS    ,Diagnostic Medical Sonography,      ,      ,67412,65380,Ultrasound Technician                             ,1, ,0,0,0,0,0,0,10000,50000
670367,670399,,I     ,A     , ,BA    ,Art,      ,      ,119253,88620,                                                  ,1, ,0,0,0,0,0,0,10000,50000
670851,671098,,I     ,A     , ,BBA   ,Management,      ,      ,64517,297800,                                                  ,5,6/30/2012,0,0,0,0,0,10,10000,50000
671987,672174,,I     ,A     , ,BA    ,Hospitality Tourism Mgt,      ,      ,40189,140877,Secretary                                         ,1, ,0,0,0,0,0,0,10000,50000
672018,672102,,I     ,A     , ,BS    ,Economics,      ,      ,42245,194600,Information Analyst                               ,2, ,0,0,0,0,0,0,10000,50000
672046,672176,,I     ,A     , ,BS    ,Health Professions,      ,      ,74626,101400,Medical Technologist                              ,3, ,0,0,0,0,0,0,10000,50000
672641,672775,,I     ,A     , ,BS    ,Biomedical Sciences,      ,      ,58074,242000,                                                  ,3, ,0,0,0,0,0,0,10000,50000
672727,672759,,I     ,A     , ,BS    ,Hospitality Tourism Mgt,      ,      ,52889,151900,Intern                                            ,3, ,0,0,0,0,0,0,10000,50000
672731,672848,,I     ,A     , ,BS    ,Physical Education,      ,      ,70507,77600,                                                  ,2,6/30/2012,0,0,0,0,0,20,10000,50000
673383,673518,,I     ,A     , ,BS    ,Communication Studies,      ,      ,81652,194440,Mortgage Banker                                   ,2, ,0,0,0,5,0,5,10000,50000
675018,675217,,I     ,A     , ,MED   ,Higher Education,      ,      ,78285,49326,Hall Director                                     ,3,6/30/2012,0,0,0,0,0,70,10000,50000
675437,675438,,I     ,A     , ,BA    ,Liberal Studies,      ,      ,12143,122800,                                                  ,10,10/26/2015,0,0,25,25,0,52,10000,50000
676776,676785,,I     ,A     , ,BBA   ,Finance,      ,      ,48616,140800,Secondary Marketing Research                      ,6, ,0,0,0,0,0,0,10000,50000
676821,676975,,I     ,A     , ,BS    ,Health Professions,      ,      ,52792,407827,Certified Nurse Aide                              ,4, ,0,0,0,0,0,0,10000,50000
676924,677156,,I     ,A     , ,BS    ,Economics,      ,      ,44710,175800,Business Analysist                                ,3, ,0,0,0,0,0,0,10000,50000
679001,679014,,I     ,P     ,Parent,      , ,      ,      ,48616,116500,                                                  ,0, ,0,0,0,0,0,0,10000,50000
679128,679319,,I     ,P     ,Parent,      , ,      ,      ,119253,95520,Sr. Project Manager                               ,0, ,0,0,0,0,0,0,10000,50000
680068,680223,,I     ,P     ,Parent,      , ,      ,      ,122280,651065,COO   ,0, ,0,0,0,0,0,0,10000,50000
680967,681219,,I     ,P     ,Parent,      , ,      ,      ,60516,164080,                                                  ,0, ,0,0,0,0,0,0,10000,50000
684928,685065,,I     ,P     ,Parent,      , ,      ,      ,40731,158000,Legal Assistant                                   ,0, ,0,0,0,0,0,0,10000,50000
684940,685024,,I     ,P     ,Parent,      , ,      ,      ,65370,226008,                                                  ,0, ,0,0,0,0,0,0,10000,50000
685526,685761,,I     ,P     ,Parent,      , ,      ,      ,51765,150750,Technician                                        ,0, ,0,0,0,0,0,0,10000,50000
685532,685727,,I     ,P     ,Parent,      , ,      ,      ,104325,76370,                                                  ,0, ,0,0,0,0,0,0,10000,50000
685575,685677,,I     ,P     ,Parent,      , ,      ,      ,73250,91080,                                                  ,0, ,0,0,0,0,0,0,10000,50000
685614,685780,,I     ,P     ,Parent,      , ,      ,      ,44291,114900,Autobody Technician                               ,0, ,0,0,0,0,0,0,1000,10000
685708,685775,,I     ,P     ,Parent,      , ,      ,      ,39858,104200,Professor                                         ,0, ,0,0,0,0,0,0,1000,10000
688048,688156,,I     ,P     ,Parent,      , ,      ,      ,118761,191800,Architect                                         ,0, ,0,0,0,0,0,0,10000,50000
688547,688798,,I     ,P     ,Parent,      , ,      ,      ,113574,250910,                                                  ,0, ,0,0,0,0,0,0,10000,50000
688569,688572,,I     ,P     ,Parent,      , ,      ,      ,35337,182000,Mechanic                                          ,0, ,0,0,0,0,0,0,10000,50000
688630,688640,,I     ,P     ,Parent,      , ,      ,      ,41887,331166,Work Planner                                      ,0, ,0,0,0,0,0,0,10000,50000
688694,688927,,I     ,P     ,Parent,      , ,      ,      ,63641,61710,Manager                                           ,0, ,0,0,0,0,0,0,10000,50000
690964,691058,,I     ,P     ,Parent,      , ,      ,      ,35318,40465,                                                  ,0, ,0,0,0,0,0,0,10000,50000
698517,698583,,I     ,I     , ,      , ,      ,      ,118761,385462,                                                  ,0, ,0,0,0,0,0,0,0,0
703637,703775,,I     ,P     ,Parent,      , ,      ,      ,112183,396577,Director of Professional Services                 ,0, ,0,0,0,0,0,0,10000,24999
728754,728785,,I     ,P     ,Parent,      , ,      ,      ,54622,391000,Interventional Radiologic Technologist            ,0, ,0,0,0,0,0,0,25000,49999
731831,732070,,I     ,P     ,Parent,      , ,      ,      ,122280,632000,Owner                                             ,0, ,0,0,0,0,0,0,100000,249999
733907,733983,,I     ,P     ,Parent,      , ,      ,      ,53172,461000,Regional Security Lead                            ,0, ,0,0,0,0,0,0,25000,49999
733947,733948,,I     ,P     ,Parent,      , ,I     ,P     ,81619,719600,Innovation Architect                              ,0, ,0,0,0,0,0,0,50000,99999
734420,734558,,I     ,P     ,Parent,      , ,      ,      ,119253,805506,Director of Finance                               ,0, ,0,0,0,0,0,0,50000,99999
735561,735585,,I     ,P     ,Parent,      , ,      ,      ,122280,782000,VP Technology                                     ,0, ,0,0,0,0,0,0,50000,99999
735855,736054,,I     ,P     ,Parent,      , ,      ,      ,119253,1036846,Owner                                             ,0, ,0,0,0,0,0,0,100000,249999
